# Time	Ca_c	IP3	Ca_s	s9	TimeT	Ca_B	s10	s8	s5	s11	s7	s13	
0.00400502	100.501	3.88208e-07	2.83e+06	2.05579	0.00400502	3887.84	8.79639	3.9631e-10	0	-12.015	-3.88604e-07	-0.00400502	
0.00411524	100.502	4.20046e-07	2.83e+06	2.11206	0.00411524	3887.87	9.03726	4.40839e-10	0	-12.3457	-4.20487e-07	-0.00411524	
0.00420712	100.503	4.47837e-07	2.83e+06	2.15896	0.00420712	3887.9	9.23806	4.80703e-10	0	-12.6214	-4.48318e-07	-0.00420712	
0.00429901	100.504	4.76786e-07	2.83e+06	2.20587	0.00429901	3887.93	9.43886	5.23175e-10	0	-12.897	-4.77309e-07	-0.00429901	
0.0043909	100.504	5.06911e-07	2.83e+06	2.25278	0.0043909	3887.95	9.63966	5.6836e-10	0	-13.1727	-5.0748e-07	-0.0043909	
0.00448278	100.505	5.38234e-07	2.83e+06	2.29969	0.00448278	3887.98	9.84046	6.16368e-10	0	-13.4484	-5.38851e-07	-0.00448278	
0.00457467	100.506	5.70775e-07	2.83e+06	2.34659	0.00457467	3888.01	10.0413	6.67311e-10	0	-13.724	-5.71442e-07	-0.00457467	
0.00466656	100.506	6.04551e-07	2.83e+06	2.3935	0.00466656	3888.04	10.2421	7.213e-10	0	-13.9997	-6.05273e-07	-0.00466656	
0.00475844	100.507	6.39584e-07	2.83e+06	2.44041	0.00475844	3888.06	10.4429	7.7845e-10	0	-14.2753	-6.40363e-07	-0.00475844	
0.00485033	100.508	6.75893e-07	2.83e+06	2.48732	0.00485033	3888.09	10.6437	8.38878e-10	0	-14.551	-6.76732e-07	-0.00485033	
0.0052544	100.511	8.51175e-07	2.83e+06	2.6936	0.0052544	3888.21	11.5267	1.14653e-09	0	-15.7632	-8.52322e-07	-0.0052544	
0.00565848	100.514	1.05307e-06	2.83e+06	2.89989	0.00565848	3888.33	12.4098	1.53033e-09	0	-16.9754	-1.0546e-06	-0.00565848	
0.00606255	100.517	1.28309e-06	2.83e+06	3.10619	0.00606255	3888.45	13.2929	2.00135e-09	0	-18.1877	-1.28509e-06	-0.00606255	
0.00646662	100.52	1.5427e-06	2.83e+06	3.31249	0.00646662	3888.57	14.1761	2.57124e-09	0	-19.3999	-1.54527e-06	-0.00646662	
0.00692388	100.524	1.87391e-06	2.83e+06	3.54595	0.00692388	3888.7	15.1754	3.35082e-09	0	-20.7716	-1.87726e-06	-0.00692388	
0.00738113	100.528	2.24674e-06	2.83e+06	3.77941	0.00738113	3888.83	16.1749	4.29128e-09	0	-22.1434	-2.25103e-06	-0.00738113	
0.00783839	100.531	2.66304e-06	2.83e+06	4.01289	0.00783839	3888.97	17.1743	5.41209e-09	0	-23.5152	-2.66845e-06	-0.00783839	
0.00829564	100.535	3.12456e-06	2.83e+06	4.24637	0.00829564	3889.1	18.1738	6.73353e-09	0	-24.8869	-3.1313e-06	-0.00829564	
0.0087529	100.538	3.63301e-06	2.83e+06	4.47985	0.0087529	3889.24	19.1733	8.27667e-09	0	-26.2587	-3.64128e-06	-0.0087529	
0.00928749	100.542	4.28909e-06	2.83e+06	4.75284	0.00928749	3889.39	20.3418	1.03912e-08	0	-27.8625	-4.29948e-06	-0.00928749	
0.00982209	100.547	5.01395e-06	2.83e+06	5.02584	0.00982209	3889.55	21.5105	1.28748e-08	0	-29.4663	-5.02682e-06	-0.00982209	
0.0103567	100.551	5.80989e-06	2.83e+06	5.29885	0.0103567	3889.71	22.6791	1.57647e-08	0	-31.0701	-5.82565e-06	-0.0103567	
0.0108913	100.555	6.6791e-06	2.83e+06	5.57187	0.0108913	3889.86	23.8478	1.90997e-08	0	-32.6738	-6.6982e-06	-0.0108913	
0.0114259	100.559	7.62366e-06	2.83e+06	5.84489	0.0114259	3890.02	25.0165	2.29193e-08	0	-34.2776	-7.64658e-06	-0.0114259	
0.0120623	100.564	8.84909e-06	2.83e+06	6.16993	0.0120623	3890.21	26.4079	2.81552e-08	0	-36.1869	-8.87725e-06	-0.0120623	
0.0126987	100.569	1.01872e-05	2.83e+06	6.49499	0.0126987	3890.39	27.7994	3.42067e-08	0	-38.0961	-1.02214e-05	-0.0126987	
0.0133351	100.574	1.16409e-05	2.83e+06	6.82006	0.0133351	3890.58	29.1908	4.11463e-08	0	-40.0054	-1.1682e-05	-0.0133351	
0.0139716	100.579	1.32129e-05	2.83e+06	7.14514	0.0139716	3890.77	30.5824	4.90487e-08	0	-41.9147	-1.32619e-05	-0.0139716	
0.014608	100.584	1.49058e-05	2.83e+06	7.47024	0.014608	3890.95	31.974	5.79898e-08	0	-43.8239	-1.49638e-05	-0.014608	
0.0155303	100.591	1.75786e-05	2.83e+06	7.94141	0.0155303	3891.22	33.9908	7.29502e-08	0	-46.5909	-1.76515e-05	-0.0155303	
0.0164526	100.598	2.05169e-05	2.83e+06	8.41261	0.0164526	3891.49	36.0078	9.04977e-08	0	-49.3579	-2.06074e-05	-0.0164526	
0.0173749	100.605	2.3727e-05	2.83e+06	8.88383	0.0173749	3891.76	38.0248	1.1088e-07	0	-52.1248	-2.38379e-05	-0.0173749	
0.0182973	100.613	2.72143e-05	2.83e+06	9.35508	0.0182973	3892.03	40.042	1.34351e-07	0	-54.8918	-2.73486e-05	-0.0182973	
0.0192196	100.62	3.09838e-05	2.83e+06	9.82637	0.0192196	3892.3	42.0593	1.61168e-07	0	-57.6588	-3.1145e-05	-0.0192196	
0.0201419	100.627	3.50401e-05	2.83e+06	10.2977	0.0201419	3892.57	44.0767	1.91594e-07	0	-60.4258	-3.52317e-05	-0.0201419	
0.0217643	100.639	4.28836e-05	2.83e+06	11.1268	0.0217643	3893.04	47.6256	2.54683e-07	0	-65.293	-4.31382e-05	-0.0217643	
0.0233867	100.652	5.16465e-05	2.83e+06	11.956	0.0233867	3893.51	51.1749	3.3124e-07	0	-70.1602	-5.19777e-05	-0.0233867	
0.0250092	100.665	6.13453e-05	2.83e+06	12.7853	0.0250092	3893.98	54.7245	4.22773e-07	0	-75.0275	-6.17681e-05	-0.0250092	
0.0266316	100.677	7.19938e-05	2.83e+06	13.6147	0.0266316	3894.45	58.2745	5.30809e-07	0	-79.8947	-7.25246e-05	-0.0266316	
0.028254	100.69	8.36032e-05	2.83e+06	14.4442	0.028254	3894.92	61.8248	6.569e-07	0	-84.7619	-8.42601e-05	-0.028254	
0.0298764	100.702	9.6183e-05	2.83e+06	15.2737	0.0298764	3895.39	65.3754	8.02611e-07	0	-89.6292	-9.69856e-05	-0.0298764	
0.0318771	100.717	0.000113044	2.83e+06	16.2969	0.0318771	3895.97	69.7545	1.01167e-06	0	-95.6314	-0.000114056	-0.0318771	
0.0338779	100.733	0.000131404	2.83e+06	17.3201	0.0338779	3896.55	74.1341	1.25596e-06	0	-101.634	-0.00013266	-0.0338779	
0.0358786	100.748	0.000151272	2.83e+06	18.3435	0.0358786	3897.13	78.5142	1.53849e-06	0	-107.636	-0.000152811	-0.0358786	
0.0378794	100.763	0.000172655	2.83e+06	19.3671	0.0378794	3897.7	82.8948	1.86228e-06	0	-113.638	-0.000174518	-0.0378794	
0.0398801	100.779	0.000195558	2.83e+06	20.3907	0.0398801	3898.28	87.2759	2.23038e-06	0	-119.64	-0.000197789	-0.0398801	
0.0418809	100.794	0.000219985	2.83e+06	21.4145	0.0418809	3898.85	91.6575	2.64583e-06	0	-125.643	-0.000222631	-0.0418809	
0.0446018	100.815	0.000255652	2.83e+06	22.807	0.0446018	3899.64	97.6172	3.29228e-06	0	-133.806	-0.000258945	-0.0446018	
0.0473228	100.836	0.000294144	2.83e+06	24.1998	0.0473228	3900.41	103.578	4.03963e-06	0	-141.968	-0.000298184	-0.0473228	
0.0500438	100.856	0.000335461	2.83e+06	25.5928	0.0500438	3901.19	109.539	4.89555e-06	0	-150.131	-0.000340357	-0.0500438	
0.0527647	100.877	0.000379602	2.83e+06	26.9861	0.0527647	3901.97	115.502	5.86774e-06	0	-158.294	-0.000385469	-0.0527647	
0.0554857	100.897	0.000426562	2.83e+06	28.3796	0.0554857	3902.74	121.465	6.96387e-06	0	-166.457	-0.000433526	-0.0554857	
0.0582066	100.918	0.000476339	2.83e+06	29.7733	0.0582066	3903.52	127.43	8.19161e-06	0	-174.62	-0.000484531	-0.0582066	
0.0621571	100.948	0.000553611	2.83e+06	31.7973	0.0621571	3904.64	136.091	1.02241e-05	0	-186.471	-0.000563835	-0.0621571	
0.0661075	100.978	0.00063679	2.83e+06	33.8217	0.0661075	3905.76	144.754	1.25734e-05	0	-198.323	-0.000649364	-0.0661075	
0.070058	101.007	0.000725858	2.83e+06	35.8467	0.070058	3906.87	153.418	1.5263e-05	0	-210.174	-0.000741121	-0.070058	
0.0740085	101.037	0.000820793	2.83e+06	37.8722	0.0740085	3907.98	162.085	1.83161e-05	0	-222.025	-0.000839109	-0.0740085	
0.0779589	101.066	0.000921575	2.83e+06	39.8981	0.0779589	3909.09	170.754	2.17558e-05	0	-233.877	-0.000943331	-0.0779589	
0.0819094	101.096	0.00102818	2.83e+06	41.9246	0.0819094	3910.2	179.425	2.56051e-05	0	-245.728	-0.00105379	-0.0819094	
0.0883804	101.144	0.00121533	2.83e+06	45.2451	0.0883804	3912	193.632	3.28555e-05	0	-265.141	-0.00124818	-0.0883804	
0.0948513	101.192	0.00141794	2.83e+06	48.5669	0.0948513	3913.8	207.844	4.13671e-05	0	-284.554	-0.00145931	-0.0948513	
0.101322	101.239	0.00163592	2.83e+06	51.89	0.101322	3915.59	222.061	5.12396e-05	0	-303.967	-0.00168716	-0.101322	
0.107793	101.287	0.00186916	2.83e+06	55.2144	0.107793	3917.37	236.283	6.2572e-05	0	-323.38	-0.00193173	-0.107793	
0.114264	101.334	0.00211757	2.83e+06	58.5402	0.114264	3919.15	250.511	7.54629e-05	0	-342.793	-0.00219303	-0.114264	
0.120735	101.381	0.00238105	2.83e+06	61.8673	0.120735	3920.92	264.743	9.001e-05	0	-362.206	-0.00247106	-0.120735	
0.138826	101.511	0.00319675	2.83e+06	71.1756	0.138826	3925.82	304.559	0.000140289	0	-416.479	-0.00333704	-0.138826	
0.156917	101.64	0.00412732	2.83e+06	80.494	0.156917	3930.66	344.414	0.000206368	0	-470.752	-0.00433369	-0.156917	
0.175008	101.767	0.00517065	2.83e+06	89.8223	0.175008	3935.44	384.307	0.000290304	0	-525.025	-0.00546096	-0.175008	
0.193099	101.893	0.00632469	2.83e+06	99.1603	0.193099	3940.17	424.238	0.00039412	0	-579.298	-0.00671881	-0.193099	
0.21119	102.018	0.00758742	2.83e+06	108.508	0.21119	3944.84	464.206	0.0005198	0	-633.571	-0.00810722	-0.21119	
0.229281	102.14	0.00895685	2.83e+06	117.865	0.229281	3949.46	504.21	0.000669292	0	-687.844	-0.00962614	-0.229281	
0.253018	102.299	0.0109122	2.83e+06	130.156	0.253018	3955.43	556.754	0.000904752	0	-759.054	-0.011817	-0.253018	
0.276755	102.456	0.0130436	2.83e+06	142.464	0.276755	3961.31	609.36	0.00118873	0	-830.264	-0.0142324	-0.276755	
0.300491	102.61	0.0153469	2.83e+06	154.787	0.300491	3967.1	662.026	0.00152534	0	-901.474	-0.0168722	-0.300491	
0.324228	102.762	0.0178178	2.83e+06	167.125	0.324228	3972.8	714.751	0.00191862	0	-972.684	-0.0197365	-0.324228	
0.347965	102.911	0.0204525	2.83e+06	179.478	0.347965	3978.42	767.535	0.00237251	0	-1043.89	-0.022825	-0.347965	
0.371701	103.058	0.0232469	2.83e+06	191.846	0.371701	3983.94	820.377	0.00289083	0	-1115.1	-0.0261377	-0.371701	
0.424654	103.379	0.0300372	2.83e+06	219.489	0.424654	3995.96	938.46	0.00429826	0	-1273.96	-0.0343355	-0.424654	
0.477606	103.688	0.0375629	2.83e+06	247.202	0.477606	4007.57	1056.82	0.00608489	0	-1432.82	-0.0436478	-0.477606	
0.530558	103.987	0.0457852	2.83001e+06	274.983	0.530558	4018.78	1175.43	0.00828863	0	-1591.67	-0.0540738	-0.530558	
0.58351	104.275	0.0546671	2.83001e+06	302.828	0.58351	4029.61	1294.3	0.0109454	0	-1750.53	-0.0656125	-0.58351	
0.636463	104.554	0.064174	2.83001e+06	330.735	0.636463	4040.07	1413.42	0.0140892	0	-1909.39	-0.0782631	-0.636463	
0.689415	104.824	0.0742726	2.83001e+06	358.703	0.689415	4050.18	1532.77	0.0177521	0	-2068.24	-0.0920247	-0.689415	
0.76019	105.17	0.08864	2.83001e+06	396.174	0.76019	4063.15	1692.65	0.0235115	0	-2280.57	-0.112151	-0.76019	
0.830965	105.5	0.103938	2.83001e+06	433.744	0.830965	4075.54	1852.91	0.0303211	0	-2492.89	-0.134259	-0.830965	
0.90174	105.816	0.120101	2.83001e+06	471.409	0.90174	4087.37	2013.55	0.0382443	0	-2705.22	-0.158346	-0.90174	
0.972515	106.117	0.137069	2.83002e+06	509.162	0.972515	4098.67	2174.53	0.0473404	0	-2917.54	-0.184409	-0.972515	
1.04329	106.405	0.154783	2.83002e+06	547.001	1.04329	4109.46	2335.86	0.057664	0	-3129.87	-0.212447	-1.04329	
1.11406	106.681	0.173191	2.83002e+06	584.921	1.11406	4119.77	2497.5	0.0692663	0	-3342.19	-0.242458	-1.11406	
1.20955	107.033	0.19904	2.83002e+06	636.204	1.20955	4132.95	2716.07	0.087029	0	-3628.66	-0.286069	-1.20955	
1.30504	107.364	0.22595	2.83003e+06	687.619	1.30504	4145.35	2935.16	0.107312	0	-3915.12	-0.333262	-1.30504	
1.40053	107.675	0.25382	2.83003e+06	739.158	1.40053	4157	3154.74	0.13021	0	-4201.58	-0.384031	-1.40053	
1.49601	107.968	0.282558	2.83003e+06	790.813	1.49601	4167.96	3374.79	0.155812	0	-4488.04	-0.438371	-1.49601	
1.5915	108.243	0.31208	2.83004e+06	842.577	1.5915	4178.27	3595.26	0.184197	0	-4774.5	-0.496277	-1.5915	
1.68699	108.502	0.342309	2.83004e+06	894.444	1.68699	4187.96	3816.15	0.215434	0	-5060.96	-0.557743	-1.68699	
1.81291	108.821	0.38314	2.83005e+06	962.99	1.81291	4199.87	4108.03	0.2611	0	-5438.74	-0.644239	-1.81291	
1.93884	109.114	0.424939	2.83005e+06	1031.69	1.93884	4210.86	4400.52	0.311969	0	-5816.52	-0.736907	-1.93884	
2.06476	109.386	0.46758	2.83006e+06	1100.53	2.06476	4221	4693.58	0.368156	0	-6194.29	-0.835736	-2.06476	
2.19069	109.636	0.510952	2.83006e+06	1169.5	2.19069	4230.36	4987.16	0.42976	0	-6572.07	-0.940712	-2.19069	
2.31662	109.867	0.554959	2.83007e+06	1238.59	2.31662	4239.01	5281.21	0.496866	0	-6949.85	-1.05183	-2.31662	
2.44254	110.081	0.599514	2.83007e+06	1307.8	2.44254	4246.98	5575.72	0.56955	0	-7327.62	-1.16906	-2.44254	
2.60871	110.338	0.65902	2.83008e+06	1399.27	2.60871	4256.59	5964.96	0.674105	0	-7826.13	-1.33313	-2.60871	
2.77488	110.569	0.719199	2.83009e+06	1490.9	2.77488	4265.25	6354.85	0.788606	0	-8324.64	-1.5078	-2.77488	
2.94105	110.778	0.779923	2.8301e+06	1582.68	2.94105	4273.05	6745.31	0.913153	0	-8823.15	-1.69308	-2.94105	
3.10722	110.967	0.841083	2.83011e+06	1674.59	3.10722	4280.09	7136.29	1.04783	0	-9321.66	-1.88891	-3.10722	
3.27339	111.137	0.90259	2.83012e+06	1766.61	3.27339	4286.45	7527.74	1.1927	0	-9820.17	-2.09529	-3.27339	
3.43956	111.291	0.964365	2.83012e+06	1858.74	3.43956	4292.2	7919.62	1.34781	0	-10318.7	-2.31217	-3.43956	
3.65261	111.467	1.04386	2.83014e+06	1977	3.65261	4298.78	8422.61	1.56173	0	-10957.8	-2.60558	-3.65261	
3.86566	111.623	1.12357	2.83015e+06	2095.4	3.86566	4304.59	8926.15	1.79261	0	-11597	-2.91618	-3.86566	
4.07871	111.761	1.20341	2.83016e+06	2213.91	4.07871	4309.73	9430.18	2.04049	0	-12236.1	-3.24389	-4.07871	
4.29175	111.883	1.2833	2.83017e+06	2332.54	4.29175	4314.3	9934.64	2.30538	0	-12875.3	-3.58868	-4.29175	
4.5048	111.993	1.36319	2.83018e+06	2451.26	4.5048	4318.39	10439.5	2.58729	0	-13514.4	-3.95048	-4.5048	
4.71785	112.091	1.44302	2.83019e+06	2570.07	4.71785	4322.05	10944.7	2.88622	0	-14153.5	-4.32924	-4.71785	
4.99586	112.206	1.54705	2.83021e+06	2725.22	4.99586	4326.32	11604.4	3.30186	0	-14987.6	-4.84891	-4.99586	
